Cellname	pairs	order_index	near_p	mitotic_p	farAvg	NaganoCellcycle	repli_score	annote_ratio
OrgbE851231	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002755_OrgbE851231.pairs.gz	2226	0.6005468931812893	0.14301838491971142	26460454.669319402	G1	0.4819746217978352	0.9933645247166473
OrgbE851232	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002756_OrgbE851232.pairs.gz	128	0.7194773668427816	0.11382876726300974	24418571.08033038	early/mid-S	0.6170270514792364	0.9942983805301728
OrgbE851233	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002757_OrgbE851233.pairs.gz	2864	0.6593204386088757	0.1541625488258271	20241373.757155817	early/mid-S	0.6075757314825977	0.9943547970447931
OrgbE851234	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002758_OrgbE851234.pairs.gz	1047	0.7650166012677332	0.11368724217728142	22993306.10538918	early/mid-S	0.5329552006709416	0.9947648209948806
OrgbE851235	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002759_OrgbE851235.pairs.gz	2620	0.6283771792106377	0.1430053652609592	27360864.939568024	G1	0.5627524132427583	0.9942742448362883
OrgbE851236	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002760_OrgbE851236.pairs.gz	358	0.6914231728387706	0.12055391476793967	25268335.730069134	early/mid-S	0.559440821311702	0.9947429368115408
OrgbE851237	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002761_OrgbE851237.pairs.gz	648	0.6020350933418797	0.13919824800363217	23934200.26008864	G1	0.5070620934805627	0.9934436923309635
OrgbE851238	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002762_OrgbE851238.pairs.gz	3554	0.6163893300191029	0.14980782066330642	27257663.79560496	G1	0.5062521604520793	0.9934472549108015
OrgbE851239	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002763_OrgbE851239.pairs.gz	6057	0.5163034056703387	0.17761177564496555	22640250.419273198	G1	0.48657801943732826	0.9930929517900815
OrgbE851240	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002764_OrgbE851240.pairs.gz	618	0.6900644570731149	0.1250162096189786	28120368.588865753	early/mid-S	0.5387023847144906	0.9939203150448501
OrgbE851242	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002765_OrgbE851242.pairs.gz	6758	0.49450930919743624	0.20012869468033764	19266268.713986028	G1	0.4987573780677229	0.9935041938490214
OrgbE851243	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002766_OrgbE851243.pairs.gz	2504	0.6872771805687848	0.12011157980677643	31149730.318694506	early/mid-S	0.5931394535244622	0.9946357128760832
OrgbE851244	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002767_OrgbE851244.pairs.gz	2912	0.6727975960251108	0.15064710957722174	19663471.00172267	early/mid-S	0.5764247543217846	0.9939163259450542
OrgbE851245	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002768_OrgbE851245.pairs.gz	4181	0.6045880853566877	0.14874513904774353	27126494.888453193	G1	0.4908555117218693	0.9937129780818326
OrgbE851246	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002769_OrgbE851246.pairs.gz	6931	0.48416495614853516	0.20797910057846614	20152409.1903045	G1	0.49863955861234976	0.9927675680075347
OrgbE851247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002770_OrgbE851247.pairs.gz	4608	0.5731112203342227	0.1453623086645134	40279455.38584378	G1	0.4872846017047894	0.9933188201385907
OrgbE851248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002771_OrgbE851248.pairs.gz	870	0.7204646216140027	0.1258104610338023	25487534.690737184	early/mid-S	0.5727213234575456	0.9944629296753823
OrgbE851249	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002772_OrgbE851249.pairs.gz	2281	0.7179648944288985	0.11031289748155686	32349082.879302636	early/mid-S	0.5570976637410938	0.994960735732583
OrgbE851250	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002773_OrgbE851250.pairs.gz	5445	0.5648409428371247	0.17598812133210776	20191677.18807661	G1	0.5021659020481849	0.9933929518616056
OrgbE851251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002774_OrgbE851251.pairs.gz	5789	0.5622008597833718	0.16816248861454205	23016646.968031574	G1	0.512348236770752	0.993766544102857
OrgbE851252	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002775_OrgbE851252.pairs.gz	589	0.7694832125211872	0.10270835587291284	25331311.095260162	early/mid-S	0.5568970319578592	0.9946381905019375
OrgbE851253	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002776_OrgbE851253.pairs.gz	4062	0.6075118597732572	0.14953364959395352	35243682.65846874	G1	0.4853357024827672	0.9932589862898152
OrgbE851254	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002777_OrgbE851254.pairs.gz	1592	0.7584846798188652	0.10975282937186914	25022528.374544248	early/mid-S	0.5064295054971667	0.9940887295975203
OrgbE851255	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002778_OrgbE851255.pairs.gz	7133	0.4492848475934846	0.2375041364856418	17296684.011154283	G1	0.4779568505138446	0.9927298837678948
OrgbE851256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002779_OrgbE851256.pairs.gz	5431	0.5303392399160644	0.1726436815108417	22391216.57918109	G1	0.4923738439071881	0.9932890840499756
OrgbE851258	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002780_OrgbE851258.pairs.gz	954	0.691512831633134	0.1385929515584636	21502551.480181716	early/mid-S	0.5401710840720858	0.9941428636184086
OrgbE851259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002781_OrgbE851259.pairs.gz	1247	0.7645113821714772	0.1049748244805333	24971572.650530376	early/mid-S	0.5155717370189126	0.9945928890923601
OrgbE851260	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002782_OrgbE851260.pairs.gz	215	0.7352795087148921	0.1143622625605828	26643131.971226126	early/mid-S	0.5930581844104127	0.9944494973083258
OrgbE851261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002783_OrgbE851261.pairs.gz	6129	0.5251230240662004	0.1633792242343129	26935419.423871122	G1	0.4913012604296112	0.9932879773603033
OrgbE851262	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002784_OrgbE851262.pairs.gz	2188	0.6756329411764705	0.12312470588235294	28606192.466979582	early/mid-S	0.6104053161116583	0.9946556288363317
OrgbE851263	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002785_OrgbE851263.pairs.gz	2773	0.7338957416058884	0.12271703693745169	27362663.704801187	early/mid-S	0.5207498327984488	0.994425813032579
OrgbE851264	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002786_OrgbE851264.pairs.gz	1453	0.6970980796214827	0.13050168448309754	28270952.916609745	early/mid-S	0.5694676817590323	0.9942306611502363
OrgbE851265	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002787_OrgbE851265.pairs.gz	865	0.7611738901373015	0.11227111937811132	22901307.49883051	early/mid-S	0.5814505030284742	0.9951021880082722
OrgbE851266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002788_OrgbE851266.pairs.gz	1504	0.6979698193167826	0.11241874982103485	29368886.59734922	early/mid-S	0.5815707860018049	0.9945744818003409
OrgbE851267	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002789_OrgbE851267.pairs.gz	496	0.6822630033410757	0.12898365732699993	24539884.317779265	early/mid-S	0.595845832319902	0.9948675332630688
OrgbE851268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002790_OrgbE851268.pairs.gz	4322	0.6043364681295715	0.1517567920585162	29450440.253829192	G1	0.4992101791021608	0.9933641348265362
OrgbE851269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002791_OrgbE851269.pairs.gz	6710	0.48869400010177944	0.2060185577852793	19150822.233418614	G1	0.49637542333077894	0.9932390675598843
OrgbE851270	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002792_OrgbE851270.pairs.gz	5218	0.5786117340952807	0.1479013193075431	29194338.1959871	G1	0.582084107853131	0.994725770022586
OrgbE851271	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002793_OrgbE851271.pairs.gz	1179	0.6764024558163646	0.1360175600589655	24915000.48320381	early/mid-S	0.5514049612212237	0.9939933932455168
OrgbE851272	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002794_OrgbE851272.pairs.gz	4829	0.10878854371174501	0.16064210647880817	50617755.769961454	G1	0.5214554158408335	0.9919691111327723
OrgbE851273	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002795_OrgbE851273.pairs.gz	7115	0.43726847049758466	0.2613060486619447	16562081.341599733	G1	0.5033288800439046	0.9933949032934015
OrgbE851274	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002796_OrgbE851274.pairs.gz	1494	0.7068266735734396	0.11496899146725759	27173223.015613385	early/mid-S	0.5978178135262009	0.9951689920746616
OrgbE851275	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002797_OrgbE851275.pairs.gz	2283	0.653099886774737	0.14641959625528153	21977114.272818282	early/mid-S	0.6307747610931151	0.9948866252534473
OrgbE851276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002798_OrgbE851276.pairs.gz	7244	0.42947339994598976	0.24924655684580072	17138580.89219021	G1	0.504409467302353	0.9933220550262666
OrgbE851277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002799_OrgbE851277.pairs.gz	2382	0.6631734727605998	0.15526307881847412	20457323.390448663	early/mid-S	0.5911637210606339	0.9945787549737429
OrgbE851278	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002800_OrgbE851278.pairs.gz	3268	0.6091446776725965	0.1434048261459429	37083204.38998098	G1	0.4884007762051462	0.9932794667426792
OrgbE851279	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002801_OrgbE851279.pairs.gz	4493	0.5971528622606381	0.15009981113179774	24850641.252569634	G1	0.4938619857477859	0.9936365913075155
OrgbE851280	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002802_OrgbE851280.pairs.gz	647	0.6760362200347723	0.12499919209415658	29312836.531588692	early/mid-S	0.5312482763595016	0.9940791623001107
OrgbE851281	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002803_OrgbE851281.pairs.gz	5934	0.5289820453432188	0.19109100694843403	19081351.589386195	G1	0.5289471868044652	0.9940043824082541
OrgbE851282	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002804_OrgbE851282.pairs.gz	2222	0.7301547975343389	0.10334370602342774	33891762.265859865	early/mid-S	0.5642876586816805	0.9950071705529293
OrgbE851283	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002805_OrgbE851283.pairs.gz	5978	0.5845644402634055	0.17301599247412983	21549284.600478675	G1	0.6446111869031378	0.9949907084589515
OrgbE851284	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002806_OrgbE851284.pairs.gz	1331	0.7188623090745733	0.11745283018867925	25853097.024068825	early/mid-S	0.5743513132102298	0.9948618868137011
OrgbE851286	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002807_OrgbE851286.pairs.gz	1084	0.8127608825283243	0.09225468760352482	22860772.175107297	mid-S/G2	0.5519089503189638	0.9948724144596945
OrgbE851287	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002808_OrgbE851287.pairs.gz	545	0.7675347385442717	0.10298027565199405	24969449.06131357	early/mid-S	0.5634765961002511	0.9949078147348968
OrgbE851288	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002809_OrgbE851288.pairs.gz	2309	0.6306760534675486	0.1338948282507853	29172393.21353868	early/mid-S	0.5609164732873086	0.9939365364505822
OrgbE851289	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002810_OrgbE851289.pairs.gz	613	0.713552524786352	0.11280774066234861	28885124.339319374	early/mid-S	0.6371118455089694	0.9954466746206883
OrgbE851290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002811_OrgbE851290.pairs.gz	1081	0.5817335129088959	0.15172232748190928	26005856.91598107	G1	0.5961750186454523	0.9945910430798736
OrgbE851291	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002812_OrgbE851291.pairs.gz	2015	0.6631762523739497	0.1339609674630329	27288982.863205537	early/mid-S	0.6492778975445777	0.995501132709734
OrgbE851292	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002813_OrgbE851292.pairs.gz	926	0.755195132168563	0.1029928869744041	27264956.029394526	early/mid-S	0.5427763573995236	0.9943697694328129
OrgbE851293	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002814_OrgbE851293.pairs.gz	4734	0.6289549154694009	0.17905012532489495	18373483.419963557	G1	0.6122879246228913	0.9943326385765154
OrgbE851294	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002815_OrgbE851294.pairs.gz	4699	0.5736671668904509	0.16381802385277625	22719564.258693397	G1	0.4952726213314717	0.9933569335803297
OrgbE851295	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002816_OrgbE851295.pairs.gz	7077	0.43879619047619045	0.21584761904761904	21464748.1942057	G1	0.5116928177495035	0.9928430697652337
OrgbE851296	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002817_OrgbE851296.pairs.gz	7407	0.4100672934129504	0.24934601738568507	17421099.839786567	G1	0.5151768872916794	0.9936239669227115
OrgbE851297	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002818_OrgbE851297.pairs.gz	2893	0.6120430908117918	0.15158565811210126	26112031.928438548	G1	0.5424372892227848	0.9944043812504252
OrgbE851298	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002819_OrgbE851298.pairs.gz	4763	0.6377988552063315	0.16489299416582287	20273135.96539841	early/mid-S	0.5808402357110479	0.9944111344624387
OrgbE851299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002820_OrgbE851299.pairs.gz	982	0.7499072704076434	0.12709864390613726	24928683.05777852	early/mid-S	0.5135963067894054	0.9939055272309822
OrgbE851300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002821_OrgbE851300.pairs.gz	1822	0.6989100573873557	0.12568009677784597	27212806.10312632	early/mid-S	0.5789263759612259	0.9947052240780927
OrgbE851301	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002822_OrgbE851301.pairs.gz	2619	0.6288138069201553	0.1392274301932468	24542784.24218776	G1	0.4905826514614608	0.9927302794063957
OrgbE851302	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002823_OrgbE851302.pairs.gz	773	0.7445327307187637	0.11392331243621519	25487723.699630514	early/mid-S	0.5810122783765536	0.9949936232463927
OrgbE851303	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002824_OrgbE851303.pairs.gz	1618	0.7716826213628968	0.11137008589049907	25759239.19789882	early/mid-S	0.5211511586509594	0.994287779035352
OrgbE851304	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002825_OrgbE851304.pairs.gz	3008	0.644083337929513	0.1468272571838288	23998222.067388974	early/mid-S	0.5323219408009731	0.9941864084550883
OrgbE851305	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002826_OrgbE851305.pairs.gz	1075	0.7200609446419503	0.11842380426014998	26302467.715671424	early/mid-S	0.6333576579494349	0.9952423510698049
OrgbE851306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002827_OrgbE851306.pairs.gz	1713	0.6730885368621543	0.12140719258310492	30190164.451466776	early/mid-S	0.5557300507774959	0.9942962769306679
OrgbE851307	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002828_OrgbE851307.pairs.gz	4536	0.6101875093921668	0.16253596852023977	21347931.965649705	G1	0.5965640986176198	0.9937705807779078
OrgbE851308	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002829_OrgbE851308.pairs.gz	5333	0.5720104330076169	0.14573135005386606	29492236.321423944	G1	0.5008171060662742	0.9933450156529957
OrgbE851309	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002830_OrgbE851309.pairs.gz	2083	0.6576567581445769	0.1381725338049866	26354994.79412891	early/mid-S	0.5276707134573836	0.9933331408581506
OrgbE851310	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002831_OrgbE851310.pairs.gz	1737	0.6384105380626245	0.1433994879761931	26057926.768512364	early/mid-S	0.4848622533206113	0.9924652036288185
OrgbE851311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002832_OrgbE851311.pairs.gz	4269	0.558553717131655	0.15657972418595498	30678020.79133032	G1	0.5527041836867638	0.9933075573063158
OrgbE851312	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002833_OrgbE851312.pairs.gz	1160	0.6673265012454074	0.12978532245458463	24280063.259029873	early/mid-S	0.5037676902267175	0.993567419699998
OrgbE851313	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002834_OrgbE851313.pairs.gz	1861	0.6841630389683946	0.1305181077574568	26462714.550311163	early/mid-S	0.5908012178845512	0.9952035368702036
OrgbE851314	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002835_OrgbE851314.pairs.gz	6081	0.5474937220754655	0.1908880409614193	20354256.494305935	G1	0.5909157899240763	0.993375106373875
OrgbE851315	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002836_OrgbE851315.pairs.gz	3917	0.6039409727737713	0.12579820186167678	35219025.686352625	G1	0.5561605664809021	0.9946242383796011
OrgbE851316	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002837_OrgbE851316.pairs.gz	1261	0.7441199923171392	0.1132057900832892	24859807.480266176	early/mid-S	0.5509301616346447	0.9941973080124956
OrgbE851317	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002838_OrgbE851317.pairs.gz	4314	0.6378063901866572	0.1653510617098067	19731739.28346031	early/mid-S	0.5775987748851454	0.9936824910668709
OrgbE851318	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002839_OrgbE851318.pairs.gz	5113	0.5991625350364516	0.1423349450669358	31271767.909370326	G1	0.5005289695769699	0.99341214494737
OrgbE851319	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002840_OrgbE851319.pairs.gz	4143	0.5755599142453132	0.14351138074168682	35022126.850381136	G1	0.5011992383463327	0.9933660453818643
OrgbE851320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002841_OrgbE851320.pairs.gz	998	0.6514764818630013	0.1801092627327983	22816616.202428997	early/mid-S	0.5619044030500044	0.9947556639514411
OrgbE851321	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002842_OrgbE851321.pairs.gz	1188	0.6388667487863199	0.12859575393087458	26568633.050248083	early/mid-S	0.5084152082375883	0.9940627755903066
OrgbE851322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002843_OrgbE851322.pairs.gz	932	0.7368082512471859	0.11067232107463669	29128265.779135205	early/mid-S	0.6062643280365619	0.9949364043807588
OrgbE851323	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002844_OrgbE851323.pairs.gz	3561	0.594392523364486	0.16666824801935576	21519111.84184417	G1	0.4955277998916236	0.9929388074579037
OrgbE851324	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002845_OrgbE851324.pairs.gz	5971	0.6025168852046019	0.2165265064721619	20322602.707819555	G1	0.5645798131724784	0.9947208530681211
OrgbE851325	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002846_OrgbE851325.pairs.gz	4384	0.6033790817988922	0.16351831395579855	24099509.61860898	G1	0.5032581712867191	0.9926199834505586
OrgbE851326	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002847_OrgbE851326.pairs.gz	232	0.7356242767133856	0.1183039732544683	27182416.55622377	early/mid-S	0.5951173855393495	0.9944314221322748
OrgbE851327	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002848_OrgbE851327.pairs.gz	1399	0.7254219890510949	0.11247881908237747	27448692.687940646	early/mid-S	0.5342017070479006	0.9946540848664027
OrgbE851328	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002849_OrgbE851328.pairs.gz	1011	0.7724836550270109	0.10597079556183404	24268624.399918847	early/mid-S	0.5473310116886764	0.9947738366737761
OrgbE851329	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002850_OrgbE851329.pairs.gz	1212	0.6481129472361039	0.12259711193549376	32895353.520911753	early/mid-S	0.5276227279232861	0.9944206728752412
OrgbE851330	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002851_OrgbE851330.pairs.gz	3653	0.7720902560486537	0.12395516577791489	23058520.283092193	early/mid-S	0.5284910888937188	0.994256683329711
OrgbE851331	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002852_OrgbE851331.pairs.gz	1412	0.7592514824209236	0.1062555643278292	31613608.112881448	early/mid-S	0.5251172136637642	0.9944955245692018
OrgbE851332	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002853_OrgbE851332.pairs.gz	5944	0.5581352862680308	0.17276958759611108	22457978.909053877	G1	0.4905680240366012	0.993322217922746
OrgbE851333	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002854_OrgbE851333.pairs.gz	1209	0.6396193311712478	0.13248976553777447	31319188.117544483	early/mid-S	0.4932297051588292	0.9927020571143357
OrgbE851334	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002855_OrgbE851334.pairs.gz	7248	0.3739940162033146	0.3684674084781659	13735082.267907126	Post-M	0.48612847596464753	0.9918705539987066
OrgbE851335	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002856_OrgbE851335.pairs.gz	2558	0.6316419444852401	0.14812747833749448	26489322.421607893	early/mid-S	0.5628520832486301	0.9940436662284684
OrgbE851336	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002857_OrgbE851336.pairs.gz	563	0.7009105346010083	0.12198251052350538	25425160.347883444	early/mid-S	0.6113797156223354	0.9950314566865623
OrgbE851337	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002858_OrgbE851337.pairs.gz	398	0.6878970388460058	0.12706813559588218	26600565.898218278	early/mid-S	0.5420402925702553	0.9942127550365712
OrgbE851338	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002859_OrgbE851338.pairs.gz	4558	0.5590801367420986	0.15079381724376587	29594154.12194985	G1	0.5014851485148515	0.9934074745502719
OrgbE851339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002860_OrgbE851339.pairs.gz	83	0.6939392816102606	0.11721095748229973	24887173.469187833	early/mid-S	0.6262572250655667	0.9942886970692333
OrgbE851340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002861_OrgbE851340.pairs.gz	1252	0.6137674356223176	0.14212267525035766	34288827.94493671	G1	0.4829003444773219	0.992859272181248
OrgbE851341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002862_OrgbE851341.pairs.gz	6072	0.556930693069307	0.19022107690221077	20441108.099721782	G1	0.5185276051321194	0.9929790765577484
OrgbE851342	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002863_OrgbE851342.pairs.gz	803	0.7478286941690546	0.10614945268838874	26419071.30685938	early/mid-S	0.5485872092432965	0.9945444515515485
OrgbE851343	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002864_OrgbE851343.pairs.gz	844	0.7370273350796857	0.12303785318642645	22436491.49634653	early/mid-S	0.5402052570797714	0.9945308357725466
OrgbE851344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002865_OrgbE851344.pairs.gz	1407	0.6780735586982278	0.12980538959893115	26500884.48982938	early/mid-S	0.5791318837896364	0.9947936372491406
OrgbE851345	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002866_OrgbE851345.pairs.gz	1820	0.6919191919191919	0.1210267815772403	29551297.377009537	early/mid-S	0.5906920723468002	0.9951371766597825
OrgbE851346	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002867_OrgbE851346.pairs.gz	123	0.7144306221648773	0.10674262158060878	26733711.974018004	early/mid-S	0.6290638731140525	0.9951187241711632
OrgbE851347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002868_OrgbE851347.pairs.gz	4010	0.6215667124840242	0.1560683884347344	33488287.26386023	G1	0.5357222205919958	0.9938775681306566
OrgbE851348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002869_OrgbE851348.pairs.gz	745	0.7685275007502426	0.10398012380746334	26682184.88162901	early/mid-S	0.5308798261693605	0.994787952464595
OrgbE851349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002870_OrgbE851349.pairs.gz	3608	0.6159947794904935	0.15207901722641426	26729968.50311706	G1	0.5380646491161648	0.993856062326998
